﻿icd_code,cn_title
R760,"抗体滴度升高"
R761,"对结核病检测的非特异性反应"
R7611,"对结核菌素皮肤试验的非特异性反应，无活动性结核病"
R7612,"对细胞介导的免疫测量的非特异性反应 γ 干扰素抗原反应，无活动性结核病"
R768,"血清中其他特定的异常免疫学发现"
R769,"血清免疫学异常，未指定"
R77,"血浆蛋白的其他异常"
R770,"白蛋白异常"
R771,"球蛋白异常"
R772,"甲胎蛋白异常"
R778,"血浆蛋白的其他特定异常"
R779,"血浆蛋白异常，未指定"
R78,"发现血液中通常未发现的药物和其他物质"
R780,"血液中发现酒精"
R781,"血液中发现阿片类药物"
R782,"在血液中发现可卡因"
R783,"在血液中发现致幻剂"
R784,"在血液中发现其他具有成瘾潜力的药物"
R785,"血液中发现其他精神药物"
R786,"在血液中发现类固醇药物"
R787,"发现血液中重金属水平异常"
R7871,"血液中铅水平异常"
R7879,"发现血液中重金属水平异常"
R788,"发现血液中通常未发现的其他特定物质"
R7881,"菌血症"
R7889,"发现血液中通常未发现的其他特定物质"
R789,"发现血液中通常未发现的未指明物质"
R79,"血液化学的其他异常发现"
R790,"血液矿物质水平异常"
R791,"凝血功能异常"
R798,"其他指定的血液化学异常发现"
R7981,"血气水平异常"
R7982,"C 反应蛋白 （CRP） 升高"
R7983,"血液氨基酸水平异常"
R7989,"其他指定的血液化学异常发现"
R799,"血液化学异常发现，未指定"
R80,"蛋白尿"
R800,"孤立性蛋白尿"
R801,"持续性蛋白尿，未指定"
R802,"直立性蛋白尿，未指明"
R803,"Bence Jones 蛋白尿"
R808,"其他蛋白尿"
R809,"蛋白尿，未指定"
R81,"糖尿"
R82,"尿液中其他和未特明的异常发现"
R820,"乳糜尿症"
R821,"肌红蛋白尿"
R822,"胆尿症"
R823,"血红蛋白尿"
R824,"丙酮尿症"
R825,"尿液中药物、药物和生物物质的水平升高"
R826,"主要非药用物质的尿水平异常"
R827,"尿液微生物学检查异常"
R8271,"菌尿"
R8279,"尿液微生物学检查的其他异常发现"
R828,"尿液细胞学和组织学检查异常"
R8281,"脓尿"
R8289,"尿液细胞学和组织学检查的其他异常发现"
R829,"尿液中其他和未特明的异常发现"
R8290,"尿液中未指明的异常发现"
R8291,"尿液的其他染色体异常"
R8299,"尿液中的其他异常发现"
R82991,"低氓尿症"
R82992,"高草酸尿症"
R82993,"高尿酸尿症"
R82994,"高钙尿症"
R82998,"尿液中的其他异常发现"
R83,"脑脊液异常"
R830,"脑脊液中酶水平异常"
R831,"脑脊液中激素水平异常"
R832,"脑脊液中其他药物、药物和生物物质水平异常"
R833,"脑脊液中主要非药用物质的异常水平"
R834,"脑脊液免疫学检查结果异常"
R835,"脑脊液中的异常微生物学发现"
R836,"脑脊液细胞学异常"
R838,"脑脊液的其他异常发现"
R839,"脑脊液中未指明的异常发现"
R84,"呼吸器官和胸部标本的异常发现"
R840,"呼吸器官和胸部标本中的酶水平异常"
R841,"呼吸器官和胸部标本中的激素水平异常"
R842,"呼吸器官和胸部标本中其他药物、药物和生物物质水平异常"
R843,"呼吸器官和胸部标本中来源的物质（主要是非药用物质）水平异常"
R844,"呼吸器官和胸部标本的免疫学发现异常"
R845,"呼吸器官和胸部标本中的异常微生物学发现"
R846,"呼吸器官和胸部标本的异常细胞学发现"
R847,"呼吸器官和胸部标本的组织学发现异常"
R848,"呼吸器官和胸部标本中的其他异常发现"
R849,"呼吸器官和胸部标本中的不明异常发现"
R85,"消化器官和腹腔标本的异常发现"
R850,"消化器官和腹腔标本中酶水平异常"
R851,"消化器官和腹腔标本中的激素水平异常"
R852,"消化器官和腹腔标本中其他药物、药物和生物物质水平异常"
R853,"来自消化器官和腹腔的标本中物质（主要是非药用物质）水平异常"
R854,"消化器官和腹腔标本的免疫学异常"
R855,"消化器官和腹腔标本中的异常微生物学发现"
R856,"消化器官和腹腔标本的异常细胞学发现"
R8561,"肛门细胞学涂片异常"
R85610,"肛门细胞学涂片意义未明的非典型鳞状细胞 （ASC\-US）"
R85611,"非典型鳞状细胞不能在肛门细胞学涂片 （ASC\-H） 上排除高级别鳞状上皮内病变"
R85612,"肛门细胞学涂片 （LGSIL） 上的低级别鳞状上皮内病变"
R85613,"肛门细胞学涂片 （HGSIL） 上的高级别鳞状上皮内病变"
R85614,"肛门涂片上恶性肿瘤的细胞学证据"
R85615,"肛门细胞学涂片不满意"
R85616,"肛门涂片满意但缺乏移行区"
R85618,"肛门标本的其他异常细胞学发现"
R85619,"肛门标本中未特异性的异常细胞学发现"
R8569,"其他消化器官和腹腔标本的细胞学发现异常"
R857,"消化器官和腹腔标本的组织学发现异常"
R858,"消化器官和腹腔标本中的其他异常发现"
R8581,"肛门高危人瘤病毒 （HPV） DNA 检测呈阳性"
R8582,"肛门低危人瘤病毒 （HPV） DNA 检测呈阳性"
R8589,"消化器官和腹腔标本中的其他异常发现"
R859,"消化器官和腹腔标本中的不明异常发现"
R86,"男性生殖器官标本的异常发现"
R860,"男性生殖器官标本中的酶水平异常"
R861,"男性生殖器官标本中的激素水平异常"
R862,"男性生殖器官标本中其他药物、药物和生物物质水平异常"
R863,"来自男性生殖器官的标本中物质（主要是非药用物质）水平异常"
R864,"男性生殖器官标本的免疫学异常"
R865,"男性生殖器官标本中的异常微生物学发现"
R866,"男性生殖器官标本的细胞学发现异常"
R867,"男性生殖器官标本的组织学异常发现"
R868,"男性生殖器官标本中的其他异常发现"
R869,"男性生殖器官标本中的不明异常发现"
R87,"女性生殖器官标本的异常发现"
R870,"女性生殖器官标本中的酶水平异常"
R871,"女性生殖器官标本中的激素水平异常"
R872,"女性生殖器官标本中其他药物、药物和生物物质的水平异常"
R873,"女性生殖器官标本中来源的物质（主要是非药用物质）水平异常"
R874,"女性生殖器官标本的免疫学异常"
R875,"女性生殖器官标本中的异常微生物学发现"
R876,"女性生殖器官标本的异常细胞学发现"
R8761,"宫颈标本的异常细胞学发现"
R87610,"宫颈细胞学涂片上意义未明的非典型鳞状细胞 （ASC\-US）"
R87611,"非典型鳞状细胞不能在宫颈细胞学涂片 （ASC\-H） 上排除高级别鳞状上皮内病变"
R87612,"宫颈细胞学涂片 （LGSIL） 上的低级别鳞状上皮内病变"
R87613,"宫颈细胞学涂片 （HGSIL） 上的高级别鳞状上皮内病变"
R87614,"宫颈涂片上恶性肿瘤的细胞学证据"
R87615,"宫颈细胞学涂片不满意"
R87616,"宫颈涂片满意，但缺乏移行区"
R87618,"宫颈标本的其他异常细胞学发现"
R87619,"宫颈样本中未特异性的异常细胞学发现"
R8762,"阴道标本的异常细胞学发现"
R87620,"阴道细胞学涂片意义未确定的非典型鳞状细胞 （ASC\-US）"
R87621,"非典型鳞状细胞不能在阴道细胞学涂片 （ASC\-H） 上排除高级别鳞状上皮内病变"
R87622,"阴道细胞学涂片 （LGSIL） 上的低级别鳞状上皮内病变"
R87623,"阴道细胞学涂片 （HGSIL） 上的高级别鳞状上皮内病变"
R87624,"阴道涂片上恶性肿瘤的细胞学证据"
R87625,"阴道细胞学涂片不满意"
R87628,"阴道标本的其他异常细胞学发现"
R87629,"阴道标本中未特异性的异常细胞学发现"
R8769,"来自其他女性生殖器官的标本的异常细胞学发现"
R877,"女性生殖器官标本的组织学异常发现"
R878,"女性生殖器官标本中的其他异常发现"
R8781,"女性生殖器官高危人瘤病毒 （HPV） DNA 检测呈阳性"
R87810,"宫颈高危人瘤病毒 （HPV） DNA 检测呈阳性"
R87811,"阴道高危人瘤病毒 （HPV） DNA 检测呈阳性"
R8782,"女性生殖器官低危人瘤病毒 （HPV） DNA 检测呈阳性"
R87820,"宫颈低危人瘤病毒 （HPV） DNA 检测阳性"
R87821,"阴道低危人瘤病毒 （HPV） DNA 检测阳性"
R8789,"女性生殖器官标本中的其他异常发现"
R879,"女性生殖器官标本中的不明异常发现"
R88,"其他体液和物质的异常发现"
R880,"浑浊（血液透析）（腹膜）透析流出物"
R888,"其他体液和物质的异常发现"
R89,"其他器官、系统和组织的标本出现异常"
R890,"来自其他器官、系统和组织的标本中的酶水平异常"
R891,"来自其他器官、系统和组织的标本中的激素水平异常"
R892,"来自其他器官、系统和组织的标本中其他药物、药物和生物物质的水平异常"
R893,"来自其他器官、系统和组织的标本中主要为非药用物质的异常水平"
R894,"来自其他器官、系统和组织的标本中的异常免疫学发现"
R895,"来自其他器官、系统和组织的标本中的异常微生物学发现"
R896,"来自其他器官、系统和组织的标本中的异常细胞学发现"
R897,"来自其他器官、系统和组织的标本中的异常组织学发现"
R898,"来自其他器官、系统和组织的标本中的其他异常发现"
R899,"来自其他器官、系统和组织的标本中的不明异常发现"
R90,"中枢神经系统诊断性影像学检查结果异常"
R900,"在中枢神经系统的诊断性影像学检查中发现颅内占位病灶"
R908,"中枢神经系统诊断性影像学检查的其他异常发现"
R9081,"脑回声异常"
R9082,"白质病，未指定"
R9089,"中枢神经系统诊断性影像学检查的其他异常发现"
R91,"肺部诊断性影像学检查结果异常"
R911,"孤立性肺结节"
R918,"肺野的其他非特异性异常发现"
R92,"乳腺诊断性影像学检查的异常和不确定结果"
R920,"乳腺 X 线摄影微钙化在乳腺诊断成像中发现"
R921,"乳腺 X 线摄影发现乳腺 X 线摄影钙化"
R922,"不确定的乳腺 X 线摄影"
R928,"乳腺诊断性影像学检查的其他异常和不确定发现"
R93,"其他身体结构的诊断性影像学检查结果异常"
R930,"颅骨和头部的诊断性影像学检查结果异常，未在其他部位分类"
R931,"心脏和冠状动脉循环诊断性影像学检查结果异常"
R932,"肝脏和胆道诊断性影像学检查结果异常"
R933,"消化道其他部位的诊断性影像学检查结果异常"
R934,"泌尿器官诊断性影像学检查的异常发现"
R9341,"肾盂、输尿管或膀胱诊断性影像学检查结果异常"
R9342,"肾脏诊断性影像学检查结果异常"
R93421,"右肾诊断性影像学检查结果异常"
R93422,"左肾诊断性影像学检查结果异常"
R93429,"未指定肾脏的诊断性影像学检查结果异常"
R9349,"其他泌尿器官诊断性影像学检查结果异常"
R935,"其他腹部区域（包括腹膜后）的诊断性影像学检查结果异常"
R936,"肢体诊断性影像学检查结果异常"
R937,"肌肉骨骼系统其他部位的诊断性影像学检查结果异常"
R938,"其他特定身体结构的诊断性影像学检查结果异常"
R9381,"睾丸诊断性影像学检查结果异常"
R93811,"右睾丸诊断性影像学检查结果异常"
R93812,"左睾丸诊断性影像学检查结果异常"
R93813,"睾丸诊断性影像学检查结果异常，双侧"
R93819,"未指定睾丸的诊断性影像学检查结果异常"
R9389,"其他特定身体结构的诊断性影像学检查结果异常"
R939,"由于患者体内脂肪过多，诊断成像不确定"
R94,"功能检查结果异常"
R940,"中枢神经系统功能研究结果异常"
R9401,"异常脑电图 \[EEG\]"
R9402,"脑部扫描异常"
R9409,"中枢神经系统其他功能研究结果异常"
R941,"周围神经系统和特殊感觉功能检查的异常结果"
R9411,"眼睛功能研究结果异常"
R94110,"异常眼电图 \[EOG\]"
R94111,"异常视网膜电图 \[ERG\]"
R94112,"异常的视觉诱发电位 \[VEP\]"
R94113,"动眼神经检查异常"
R94118,"眼睛其他功能检查结果异常"
R9412,"耳朵和其他特殊感觉的功能研究结果异常"
R94120,"听觉功能异常研究"
R94121,"前庭功能检查异常"
R94128,"耳和其他特殊感官的其他功能研究结果异常"
R9413,"周围神经系统功能研究结果异常"
R94130,"对神经刺激的异常反应，未指定"
R94131,"异常肌电图 \[EMG\]"
R94138,"周围神经系统其他功能研究结果异常"
R942,"肺功能检查结果异常"
R943,"心血管功能检查结果异常"
R9430,"心血管功能研究结果异常，未指定"
R9431,"心电图异常 \[ECG\] \[EKG\]"
R9439,"其他心血管功能研究结果异常"
R944,"肾功能检查结果异常"
R945,"肝功能检查结果异常"
R946,"甲状腺功能检查结果异常"
R947,"其他内分泌功能检查结果异常"
R948,"其他器官和系统功能研究结果异常"
R97,"异常肿瘤标志物"
R970,"癌胚抗原 \[CEA\] 升高"
R971,"癌抗原 125 升高 \[CA 125\]"
R972,"前列腺特异性抗原 \[PSA\] 升高"
R9720,"前列腺特异性抗原 \[PSA\] 升高"
R9721,"前列腺恶性肿瘤治疗后 PSA 升高"
R978,"其他异常肿瘤标志物"
R99,"死亡原因不明"
U07,"紧急使用 U07"
U070,"电子烟相关障碍"
U071,"新型冠状病毒 （COVID\-19）"
U09,"COVID\-19 后状况"
U099,"COVID\-19 后状况，未指定"
Z00,"无主诉、疑似或报告诊断的全身检查"
Z000,"一般成人体检的遭遇"
Z0000,"遇到一般成人体格检查，无异常发现"
Z0001,"遇到一般成人体检并有异常发现"
Z001,"新生儿、婴儿和儿童健康检查"
Z0011,"新生儿健康检查"
Z00110,"8 天以下新生儿健康检查"
Z00111,"新生儿 8 至 28 日龄健康检查"
Z0012,"遭遇儿童常规健康检查"
Z00121,"遇到常规儿童健康检查并发现异常"
Z00129,"遇到常规儿童健康检查，无异常发现"
Z002,"童年快速成长期的体检相遇"
Z003,"青少年发育状态检查的遭遇"
Z005,"会面以检查器官和组织的潜在供体"
Z006,"临床研究计划中正常比较和控制的检查相遇"
Z007,"儿童期发育迟缓期检查的相遇"
Z0070,"遇到儿童期发育迟缓期无异常发现"
Z0071,"儿童期生长迟缓期检查有异常的情况"
Z008,"遇到其他一般检查"
Z01,"遇到其他特殊检查，无主诉、疑似或报告诊断"
Z010,"检查眼睛和视力的相遇"
Z0100,"会见检查眼睛和视力，无异常发现"
Z0101,"遇到异常发现的眼睛和视力检查"
Z0102,"视力筛查失败后进行眼睛和视力检查"
Z01020,"视力筛查失败后无异常发现的眼睛和视力检查"
Z01021,"视力筛查失败后出现异常结果后进行眼睛和视力检查"
Z011,"耳部和听力检查的遭遇"
Z0110,"接触耳部和听力检查，无异常发现"
Z0111,"遇到异常发现的耳部和听力检查"
Z01110,"听力筛查失败后进行听力检查"
Z01118,"遇到其他异常发现的耳和听"
Z0112,"邂逍逅听力保护和治疗"
Z012,"牙科检查和清洁"
Z0120,"进行牙科检查和清洁，无异常发现"
Z0121,"遇到牙科检查和清洁异常情况"
Z013,"检查血压的遭遇"
Z0130,"遇见血压检查，无异常发现"
Z0131,"遇到血压检查但结果异常"
Z014,"妇科检查的会面"
Z0141,"常规妇科检查的遭遇"
Z01411,"遇到妇科检查（一般）（常规）并有异常发现"
Z01419,"无异常发现的妇科检查（一般）（常规）"
Z0142,"在初始异常涂片后进行宫颈涂片检查以确认近期正常涂片的结果"
Z018,"遇到其他指定的特别检查"
Z0181,"术前检查的相遇"
Z01810,"术前心血管检查"
Z01811,"术前呼吸检查"
Z01812,"术前实验室检查的相遇"
Z01818,"遇到其他术前检查"
Z0182,"遭遇过敏测试"
Z0183,"血型鉴定的遭遇"
Z0184,"抗体反应检查的遭遇"
Z0189,"遇到其他指定的特别检查"
Z02,"行政审查的相遇"
Z020,"参加教育机构入学考试"
Z021,"职前考试的相遇"
Z022,"住宿机构入学考试"
Z023,"参加武装部队招募考试"
Z024,"驾驶执照考试的遭遇"
Z025,"参加体育运动的考试"
Z026,"为保险目的而进行的检查"
Z027,"申请签发医疗证明书"
Z0271,"残疾鉴定的遭遇"
Z0279,"申请签发其他医疗证明书"
Z028,"遇到其他行政考试"
Z0281,"亲子鉴定的遭遇"
Z0282,"Encounter for Adoption 服务"
Z0283,"遇见血液酒精和血液药物测试"
Z0289,"遇到其他行政考试"
Z029,"行政考试的遭遇，未指定"
Z03,"因疑似疾病和病症而遭遇医学观察被排除"
Z036,"排除了因摄入物质的可疑毒性作用而进行观察的遭遇"
Z037,"排除了疑似母体和胎儿疾病的遭遇"
Z0371,"排除了羊膜的疑似问题"
Z0372,"排除疑似胎盘问题的遭遇"
Z0373,"排除疑似胎儿异常的遭遇"
Z0374,"排除了疑似胎儿生长问题的遭遇"
Z0375,"排除疑似宫颈缩短的遭遇"
Z0379,"排除了其他疑似母体和胎儿疾病的遭遇"
Z038,"排除了其他疑似疾病和病症的观察"
Z0381,"排除了疑似接触生物制剂的观察"
Z03810,"排除了疑似炭疽暴露的观察"
Z03818,"排除了疑似暴露于其他生物制剂的观察遭遇"
Z0382,"排除了疑似异物观察的遭遇"
Z03821,"排除了疑似摄入异物的观察"
Z03822,"排除了疑似吸入（吸入）异物的观察"
Z03823,"排除了疑似插入（注射）异物的观察"
Z0383,"排除了与家庭生理监测设备相关的可疑情况的观察"
Z0389,"排除了其他疑似疾病和病症的观察"
Z04,"因其他原因进行检查和观察的相遇"
